family,ym,sales,onpromotion,days_in_month,onpromotion_per_day,ym_dt,year,month,lag_1,lag_12,ma_3,ma_6,ma_12
PERSONAL CARE,2016-10,481666.0,12632,31,407.48387096774195,2016-10-01,2016,10,471682.0,499639.0,471790.0,488863.0,507879.6666666667
PERSONAL CARE,2016-11,505907.0,13286,30,442.8666666666667,2016-11-01,2016,11,481666.0,472022.0,486418.3333333333,480874.5,510703.4166666667
PERSONAL CARE,2016-12,583353.0,14854,31,479.16129032258067,2016-12-01,2016,12,505907.0,547757.0,523642.0,500525.1666666667,513669.75
PERSONAL CARE,2017-01,599662.0,13264,31,427.8709677419355,2017-01-01,2017,1,583353.0,560083.0,562974.0,517382.0,516968.0
PERSONAL CARE,2017-02,502036.0,13725,28,490.17857142857144,2017-02-01,2017,2,599662.0,473164.0,561683.6666666666,524051.0,519374.0
PET SUPPLIES,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
PET SUPPLIES,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
PET SUPPLIES,2014-01,6430.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,2143.3333333333335,1071.6666666666667,535.8333333333334
PET SUPPLIES,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,6430.0,0.0,2143.3333333333335,1071.6666666666667,535.8333333333334
PET SUPPLIES,2014-03,8011.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,4813.666666666667,2406.8333333333335,1203.4166666666667
PET SUPPLIES,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,8011.0,0.0,2670.3333333333335,2406.8333333333335,1203.4166666666667
PET SUPPLIES,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,2670.3333333333335,2406.8333333333335,1203.4166666666667
PET SUPPLIES,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,2406.8333333333335,1203.4166666666667
PET SUPPLIES,2014-07,7549.0,4,31,0.12903225806451613,2014-07-01,2014,7,0.0,0.0,2516.3333333333335,2593.3333333333335,1832.5
PET SUPPLIES,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,7549.0,0.0,2516.3333333333335,2593.3333333333335,1832.5
PET SUPPLIES,2014-09,7964.0,22,30,0.7333333333333333,2014-09-01,2014,9,0.0,0.0,5171.0,2585.5,2496.1666666666665
PET SUPPLIES,2014-10,8185.0,3,31,0.0967741935483871,2014-10-01,2014,10,7964.0,0.0,5383.0,3949.6666666666665,3178.25
PET SUPPLIES,2014-11,9041.0,4,30,0.13333333333333333,2014-11-01,2014,11,8185.0,0.0,8396.666666666666,5456.5,3931.6666666666665
PET SUPPLIES,2014-12,9810.0,3,31,0.0967741935483871,2014-12-01,2014,12,9041.0,0.0,9012.0,7091.5,4749.166666666667
PET SUPPLIES,2015-01,0.0,0,31,0.0,2015-01-01,2015,1,9810.0,6430.0,6283.666666666667,5833.333333333333,4213.333333333333
PET SUPPLIES,2015-02,0.0,0,28,0.0,2015-02-01,2015,2,0.0,0.0,3270.0,5833.333333333333,4213.333333333333
PET SUPPLIES,2015-03,0.0,0,31,0.0,2015-03-01,2015,3,0.0,8011.0,0.0,4506.0,3545.75
PET SUPPLIES,2015-04,0.0,0,30,0.0,2015-04-01,2015,4,0.0,0.0,0.0,3141.8333333333335,3545.75
PET SUPPLIES,2015-05,186.0,0,31,0.0,2015-05-01,2015,5,0.0,0.0,62.0,1666.0,3561.25
PET SUPPLIES,2015-06,8810.0,68,30,2.2666666666666666,2015-06-01,2015,6,186.0,0.0,2998.6666666666665,1499.3333333333333,4295.416666666667
PET SUPPLIES,2015-07,8056.0,34,31,1.096774193548387,2015-07-01,2015,7,8810.0,7549.0,5684.0,2842.0,4337.666666666667
PET SUPPLIES,2015-08,9231.0,97,31,3.129032258064516,2015-08-01,2015,8,8056.0,0.0,8699.0,4380.5,5106.916666666667
PET SUPPLIES,2015-09,7010.0,7,30,0.23333333333333334,2015-09-01,2015,9,9231.0,7964.0,8099.0,5548.833333333333,5027.416666666667
PET SUPPLIES,2015-10,8782.0,1,31,0.03225806451612903,2015-10-01,2015,10,7010.0,8185.0,8341.0,7012.5,5077.166666666667
PET SUPPLIES,2015-11,10338.0,3,30,0.1,2015-11-01,2015,11,8782.0,9041.0,8710.0,8704.5,5185.25
PET SUPPLIES,2015-12,10370.0,69,31,2.225806451612903,2015-12-01,2015,12,10338.0,9810.0,9830.0,8964.5,5231.916666666667
PET SUPPLIES,2016-01,10644.0,57,31,1.8387096774193548,2016-01-01,2016,1,10370.0,0.0,10450.666666666666,9395.833333333334,6118.916666666667
PET SUPPLIES,2016-02,8959.0,7,29,0.2413793103448276,2016-02-01,2016,2,10644.0,0.0,9991.0,9350.5,6865.5
PET SUPPLIES,2016-03,9677.0,3,31,0.0967741935483871,2016-03-01,2016,3,8959.0,0.0,9760.0,9795.0,7671.916666666667
PET SUPPLIES,2016-04,10963.0,28,30,0.9333333333333333,2016-04-01,2016,4,9677.0,0.0,9866.333333333334,10158.5,8585.5
PET SUPPLIES,2016-05,11160.0,173,31,5.580645161290323,2016-05-01,2016,5,10963.0,186.0,10600.0,10295.5,9500.0
PET SUPPLIES,2016-06,9463.0,183,30,6.1,2016-06-01,2016,6,11160.0,8810.0,10528.666666666666,10144.333333333334,9554.416666666666
PET SUPPLIES,2016-07,10279.0,226,31,7.290322580645161,2016-07-01,2016,7,9463.0,8056.0,10300.666666666666,10083.5,9739.666666666666
PET SUPPLIES,2016-08,10211.0,0,31,0.0,2016-08-01,2016,8,10279.0,9231.0,9984.333333333334,10292.166666666666,9821.333333333334
PET SUPPLIES,2016-09,10978.0,3,30,0.1,2016-09-01,2016,9,10211.0,7010.0,10489.333333333334,10509.0,10152.0
PET SUPPLIES,2016-10,12477.0,210,31,6.774193548387097,2016-10-01,2016,10,10978.0,8782.0,11222.0,10761.333333333334,10459.916666666666
PET SUPPLIES,2016-11,11452.0,205,30,6.833333333333333,2016-11-01,2016,11,12477.0,10338.0,11635.666666666666,10810.0,10552.75
PET SUPPLIES,2016-12,13730.0,697,31,22.483870967741936,2016-12-01,2016,12,11452.0,10370.0,12553.0,11521.166666666666,10832.75
PET SUPPLIES,2017-01,13286.0,80,31,2.5806451612903225,2017-01-01,2017,1,13730.0,10644.0,12822.666666666666,12022.333333333334,11052.916666666666
PET SUPPLIES,2017-02,12604.0,4,28,0.14285714285714285,2017-02-01,2017,2,13286.0,8959.0,13206.666666666666,12421.166666666666,11356.666666666666
PLAYERS AND ELECTRONICS,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
PLAYERS AND ELECTRONICS,2014-01,16539.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,5513.0,2756.5,1378.25
PLAYERS AND ELECTRONICS,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,16539.0,0.0,5513.0,2756.5,1378.25
PLAYERS AND ELECTRONICS,2014-03,16061.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,10866.666666666666,5433.333333333333,2716.6666666666665
PLAYERS AND ELECTRONICS,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,16061.0,0.0,5353.666666666667,5433.333333333333,2716.6666666666665
PLAYERS AND ELECTRONICS,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,5353.666666666667,5433.333333333333,2716.6666666666665
PLAYERS AND ELECTRONICS,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,5433.333333333333,2716.6666666666665
PLAYERS AND ELECTRONICS,2014-07,12768.0,84,31,2.7096774193548385,2014-07-01,2014,7,0.0,0.0,4256.0,4804.833333333333,3780.6666666666665
PLAYERS AND ELECTRONICS,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,12768.0,0.0,4256.0,4804.833333333333,3780.6666666666665
PLAYERS AND ELECTRONICS,2014-09,13432.0,20,30,0.6666666666666666,2014-09-01,2014,9,0.0,0.0,8733.333333333334,4366.666666666667,4900.0
PLAYERS AND ELECTRONICS,2014-10,13015.0,17,31,0.5483870967741935,2014-10-01,2014,10,13432.0,0.0,8815.666666666666,6535.833333333333,5984.583333333333
PLAYERS AND ELECTRONICS,2014-11,14396.0,3,30,0.1,2014-11-01,2014,11,13015.0,0.0,13614.333333333334,8935.166666666666,7184.25
PLAYERS AND ELECTRONICS,2014-12,19936.0,0,31,0.0,2014-12-01,2014,12,14396.0,0.0,15782.333333333334,12257.833333333334,8845.583333333334
PLAYERS AND ELECTRONICS,2015-01,0.0,0,31,0.0,2015-01-01,2015,1,19936.0,16539.0,11444.0,10129.833333333334,7467.333333333333
PLAYERS AND ELECTRONICS,2015-02,0.0,0,28,0.0,2015-02-01,2015,2,0.0,0.0,6645.333333333333,10129.833333333334,7467.333333333333
PLAYERS AND ELECTRONICS,2015-03,0.0,0,31,0.0,2015-03-01,2015,3,0.0,16061.0,0.0,7891.166666666667,6128.916666666667
PLAYERS AND ELECTRONICS,2015-04,0.0,0,30,0.0,2015-04-01,2015,4,0.0,0.0,0.0,5722.0,6128.916666666667
PLAYERS AND ELECTRONICS,2015-05,0.0,0,31,0.0,2015-05-01,2015,5,0.0,0.0,0.0,3322.6666666666665,6128.916666666667
PLAYERS AND ELECTRONICS,2015-06,13084.0,6,30,0.2,2015-06-01,2015,6,0.0,0.0,4361.333333333333,2180.6666666666665,7219.25
PLAYERS AND ELECTRONICS,2015-07,14650.0,6,31,0.1935483870967742,2015-07-01,2015,7,13084.0,12768.0,9244.666666666666,4622.333333333333,7376.083333333333
PLAYERS AND ELECTRONICS,2015-08,19021.0,12,31,0.3870967741935484,2015-08-01,2015,8,14650.0,0.0,15585.0,7792.5,8961.166666666666
PLAYERS AND ELECTRONICS,2015-09,18213.0,8,30,0.26666666666666666,2015-09-01,2015,9,19021.0,13432.0,17294.666666666668,10828.0,9359.583333333334
PLAYERS AND ELECTRONICS,2015-10,16580.0,4,31,0.12903225806451613,2015-10-01,2015,10,18213.0,13015.0,17938.0,13591.333333333334,9656.666666666666
PLAYERS AND ELECTRONICS,2015-11,15864.0,5,30,0.16666666666666666,2015-11-01,2015,11,16580.0,14396.0,16885.666666666668,16235.333333333334,9779.0
PLAYERS AND ELECTRONICS,2015-12,19916.0,8,31,0.25806451612903225,2015-12-01,2015,12,15864.0,19936.0,17453.333333333332,17374.0,9777.333333333334
PLAYERS AND ELECTRONICS,2016-01,14277.0,3,31,0.0967741935483871,2016-01-01,2016,1,19916.0,0.0,16685.666666666668,17311.833333333332,10967.083333333334
PLAYERS AND ELECTRONICS,2016-02,13385.0,4,29,0.13793103448275862,2016-02-01,2016,2,14277.0,0.0,15859.333333333334,16372.5,12082.5
PLAYERS AND ELECTRONICS,2016-03,14326.0,11,31,0.3548387096774194,2016-03-01,2016,3,13385.0,0.0,13996.0,15724.666666666666,13276.333333333334
PLAYERS AND ELECTRONICS,2016-04,18583.0,12,30,0.4,2016-04-01,2016,4,14326.0,0.0,15431.333333333334,16058.5,14824.916666666666
PLAYERS AND ELECTRONICS,2016-05,15911.0,276,31,8.903225806451612,2016-05-01,2016,5,18583.0,0.0,16273.333333333334,16066.333333333334,16150.833333333334
PLAYERS AND ELECTRONICS,2016-06,13517.0,9,30,0.3,2016-06-01,2016,6,15911.0,13084.0,16003.666666666666,14999.833333333334,16186.916666666666
PLAYERS AND ELECTRONICS,2016-07,15342.0,2,31,0.06451612903225806,2016-07-01,2016,7,13517.0,14650.0,14923.333333333334,15177.333333333334,16244.583333333334
PLAYERS AND ELECTRONICS,2016-08,15084.0,1,31,0.03225806451612903,2016-08-01,2016,8,15342.0,19021.0,14647.666666666666,15460.5,15916.5
PLAYERS AND ELECTRONICS,2016-09,14950.0,8,30,0.26666666666666666,2016-09-01,2016,9,15084.0,18213.0,15125.333333333334,15564.5,15644.583333333334
PLAYERS AND ELECTRONICS,2016-10,16738.0,377,31,12.161290322580646,2016-10-01,2016,10,14950.0,16580.0,15590.666666666666,15257.0,15657.75
PLAYERS AND ELECTRONICS,2016-11,17485.0,75,30,2.5,2016-11-01,2016,11,16738.0,15864.0,16391.0,15519.333333333334,15792.833333333334
PLAYERS AND ELECTRONICS,2016-12,26175.0,6,31,0.1935483870967742,2016-12-01,2016,12,17485.0,19916.0,20132.666666666668,17629.0,16314.416666666666
PLAYERS AND ELECTRONICS,2017-01,19958.0,3,31,0.0967741935483871,2017-01-01,2017,1,26175.0,14277.0,21206.0,18398.333333333332,16787.833333333332
PLAYERS AND ELECTRONICS,2017-02,17003.0,4,28,0.14285714285714285,2017-02-01,2017,2,19958.0,13385.0,21045.333333333332,18718.166666666668,17089.333333333332
POULTRY,2013-02,284366.357897,0,28,0.0,2013-02-01,2013,2,304256.8359325,,294311.59691475,294311.59691475,294311.59691475
POULTRY,2013-03,318799.460727,0,31,0.0,2013-03-01,2013,3,284366.357897,,302474.2181855,302474.2181855,302474.2181855
POULTRY,2013-04,305240.522839,0,30,0.0,2013-04-01,2013,4,318799.460727,,302802.11382100004,303165.794348875,303165.794348875
POULTRY,2013-05,321628.685602,0,31,0.0,2013-05-01,2013,5,305240.522839,,315222.88972266664,306858.3725995,306858.3725995
POULTRY,2013-06,327351.3931176,0,30,0.0,2013-06-01,2013,6,321628.685602,,318073.5338528667,310273.8760191833,310273.8760191833
POULTRY,2013-07,313583.927932,0,31,0.0,2013-07-01,2013,7,327351.3931176,,320854.6688838667,311828.3913524333,310746.7405781572
POULTRY,2013-08,326411.2138817,0,31,0.0,2013-08-01,2013,8,313583.927932,,322448.8449771,318835.86734988337,312704.7997411
POULTRY,2013-09,332689.069863,0,30,0.0,2013-09-01,2013,9,326411.2138817,,324228.0705589,321150.8022058834,314925.27419908886
POULTRY,2013-10,336496.272221,0,31,0.0,2013-10-01,2013,10,332689.069863,,331865.5186552333,326360.09376955003,317082.37400128
POULTRY,2013-11,576809.102294,0,30,0.0,2013-11-01,2013,11,336496.272221,,415331.4814593333,368890.1632182167,340693.89475516364
POULTRY,2013-12,672213.165255,0,31,0.0,2013-12-01,2013,12,576809.102294,,528506.1799233333,426367.1252411166,368320.50063015
POULTRY,2014-01,627749.216033,0,31,0.0,2014-01-01,2014,1,672213.165255,304256.8359325,625590.4945273334,478728.0065912833,395278.1989718583
POULTRY,2014-02,581511.244009,0,28,0.0,2014-02-01,2014,2,627749.216033,284366.357897,627157.875099,521244.67827916663,420040.27281452506
POULTRY,2014-03,654438.654697,0,31,0.0,2014-03-01,2014,3,581511.244009,318799.460727,621233.0382463335,574869.6090848333,448010.20564535836
POULTRY,2014-04,562509.106268,203,30,6.766666666666667,2014-04-01,2014,4,654438.654697,305240.522839,599486.3349913334,612538.4147593334,469449.2542644417
POULTRY,2014-05,600606.514715,1509,31,48.67741935483871,2014-05-01,2014,5,562509.106268,321628.685602,605851.4252266666,616504.6501628334,492697.40669052507
POULTRY,2014-06,589002.147832,2598,30,86.6,2014-06-01,2014,6,600606.514715,327351.3931176,584039.2562716667,602636.1472590001,514501.63625005836
POULTRY,2014-07,600019.099819,4969,31,160.29032258064515,2014-07-01,2014,7,589002.147832,313583.927932,596542.5874553333,598014.4612233334,538371.2339073083
POULTRY,2014-08,626266.605564,5408,31,174.4516129032258,2014-08-01,2014,8,600019.099819,326411.2138817,605095.9510716667,605473.6881491666,563359.1832141667
POULTRY,2014-09,630431.932034,4671,30,155.7,2014-09-01,2014,9,626266.605564,332689.069863,618905.879139,601472.5677053333,588171.0883950833
POULTRY,2014-10,635465.697194,5826,31,187.93548387096774,2014-10-01,2014,10,630431.932034,336496.272221,630721.4115973334,613631.9995263334,613085.2071428334
POULTRY,2014-11,638615.99734,4962,30,165.4,2014-11-01,2014,11,635465.697194,576809.102294,634837.8755226666,619966.9132971667,618235.78173
POULTRY,2014-12,684696.359094,6183,31,199.4516129032258,2014-12-01,2014,12,638615.99734,672213.165255,652926.017876,635915.9485075,619276.04788325
POULTRY,2015-01,641383.382107,6504,31,209.80645161290323,2015-01-01,2015,1,684696.359094,627749.216033,654898.5795136666,642809.9955555,620412.2283894167
POULTRY,2015-02,566082.175503,5068,28,181.0,2015-02-01,2015,2,641383.382107,581511.244009,630720.6389013333,632779.257212,619126.4726805832
POULTRY,2015-03,644374.724782,5077,31,163.7741935483871,2015-03-01,2015,3,566082.175503,654438.654697,617280.0941306666,635103.0560033334,618287.8118543333
POULTRY,2015-04,604203.471045,5325,30,177.5,2015-04-01,2015,4,644374.724782,562509.106268,604886.7904433333,629892.6849785,621762.3422524167
POULTRY,2015-05,663035.941336,5865,31,189.19354838709677,2015-05-01,2015,5,604203.471045,600606.514715,637204.7123876666,633962.6756445001,626964.7944708333
POULTRY,2015-06,616524.182189,5113,30,170.43333333333334,2015-06-01,2015,6,663035.941336,589002.147832,627921.19819,622600.6461603333,629258.2973339166
POULTRY,2015-07,641989.035386,6234,31,201.09677419354838,2015-07-01,2015,7,616524.182189,600019.099819,640516.3863036666,622701.5883734999,632755.7919645
POULTRY,2015-08,635224.973362,5372,31,173.29032258064515,2015-08-01,2015,8,641989.035386,626266.605564,631246.0636456666,634225.3880166666,633502.3226143334
POULTRY,2015-09,614447.425565,5138,30,171.26666666666668,2015-09-01,2015,9,635224.973362,630431.932034,630553.8114376666,629237.5048138333,632170.2804085833
POULTRY,2015-10,679503.3993027,6203,31,200.09677419354838,2015-10-01,2015,10,614447.425565,635465.697194,643058.5994099,641787.4928567832,635840.0889176416
POULTRY,2015-11,662504.421116,5284,30,176.13333333333333,2015-11-01,2015,11,679503.3993027,638615.99734,652151.7486612335,641698.9061534499,637830.790898975
POULTRY,2015-12,679621.19214,4207,31,135.70967741935485,2015-12-01,2015,12,662504.421116,684696.359094,673876.3375195666,652215.0744786166,637407.8603194751
POULTRY,2016-01,647947.552835,5455,31,175.96774193548387,2016-01-01,2016,1,679621.19214,641383.382107,663357.7220303334,653208.1607201167,637954.8745468083
POULTRY,2016-02,623956.104828,4956,29,170.89655172413794,2016-02-01,2016,2,647947.552835,566082.175503,650508.2832676667,651330.01596445,642777.7019905584
POULTRY,2016-03,616070.227746,5113,31,164.93548387096774,2016-03-01,2016,3,623956.104828,644374.724782,629324.6284696666,651600.4829946167,640418.993904225
POULTRY,2016-04,645681.331094,6924,30,230.8,2016-04-01,2016,4,616070.227746,604203.471045,628569.2212226667,645963.4716265,643875.4822416417
POULTRY,2016-05,645478.513026,6573,31,212.03225806451613,2016-05-01,2016,5,645681.331094,663035.941336,635743.3572886667,643125.8202781667,642412.3632158084
POULTRY,2016-06,593441.9426755,9262,30,308.73333333333335,2016-06-01,2016,6,645478.513026,616524.182189,628200.5955984999,628762.6120340832,640488.84325635
POULTRY,2016-07,643886.70543,7968,31,257.03225806451616,2016-07-01,2016,7,593441.9426755,641989.035386,627602.3870438333,628085.80413325,640646.9824266833
POULTRY,2016-08,586723.178445,5437,31,175.38709677419354,2016-08-01,2016,8,643886.70543,635224.973362,608017.2755168333,621880.31640275,636605.1661836
POULTRY,2016-09,591788.740321,6436,30,214.53333333333333,2016-09-01,2016,9,586723.178445,614447.425565,607466.2080653333,617833.4018319166,634716.9424132666
POULTRY,2016-10,631524.957142,5537,31,178.61290322580646,2016-10-01,2016,10,591788.740321,679503.3993027,603345.6253026667,615474.0061732499,630718.7388998751
POULTRY,2016-11,633331.222286,5607,30,186.9,2016-11-01,2016,11,631524.957142,662504.421116,618881.6399163334,613449.4577165833,628287.638997375
POULTRY,2016-12,701211.383981,7405,31,238.8709677419355,2016-12-01,2016,12,633331.222286,679621.19214,655355.8544696666,631411.0312675,630086.8216507917
POULTRY,2017-01,677062.5948,5962,31,192.32258064516128,2017-01-01,2017,1,701211.383981,647947.552835,670535.0670223334,636940.3461625,632513.075147875
POULTRY,2017-02,591904.04385,5921,28,211.46428571428572,2017-02-01,2017,2,677062.5948,623956.104828,656726.0075436668,637803.82373,629842.070066375
PREPARED FOODS,2013-02,127108.537064,0,28,0.0,2013-02-01,2013,2,136488.049961,,131798.2935125,131798.2935125,131798.2935125
PREPARED FOODS,2013-03,151266.292022,0,31,0.0,2013-03-01,2013,3,127108.537064,,138287.626349,138287.626349,138287.626349
PREPARED FOODS,2013-04,131131.67577,0,30,0.0,2013-04-01,2013,4,151266.292022,,136502.16828533332,136498.63870425,136498.63870425
PREPARED FOODS,2013-05,142367.145905,0,31,0.0,2013-05-01,2013,5,131131.67577,,141588.37123233333,137672.34014440002,137672.34014440002
PREPARED FOODS,2013-06,142008.431049,0,30,0.0,2013-06-01,2013,6,142367.145905,,138502.41757466667,138395.02196183335,138395.02196183335
PREPARED FOODS,2013-07,141222.711093,0,31,0.0,2013-07-01,2013,7,142008.431049,,141866.0960156667,139184.1321505,138798.977552
PREPARED FOODS,2013-08,142408.42181,0,31,0.0,2013-08-01,2013,8,141222.711093,,141879.85465066668,141734.1129415,139250.15808425
PREPARED FOODS,2013-09,136714.758933,0,30,0.0,2013-09-01,2013,9,142408.42181,,140115.29727866667,139308.85742666665,138968.44706744445
PREPARED FOODS,2013-10,133955.487036,0,31,0.0,2013-10-01,2013,10,136714.758933,,137692.88925966667,139779.49263766667,138467.1510643
PREPARED FOODS,2013-11,141686.397899,0,30,0.0,2013-11-01,2013,11,133955.487036,,137452.21462266668,139666.03463666665,138759.80986745455
PREPARED FOODS,2013-12,150117.81589600001,0,31,0.0,2013-12-01,2013,12,141686.397899,,141919.900277,141017.5987778333,139706.31036983334
PREPARED FOODS,2014-01,158104.841101,0,31,0.0,2014-01-01,2014,1,150117.81589600001,136488.049961,149969.68496533332,143831.28711250002,141507.7096315
PREPARED FOODS,2014-02,136125.602996,0,28,0.0,2014-02-01,2014,2,158104.841101,127108.537064,148116.08666433333,142784.1506435,142259.1317925
PREPARED FOODS,2014-03,163798.515854,0,31,0.0,2014-03-01,2014,3,136125.602996,151266.292022,152676.31998366668,147298.11013033334,143303.4837785
PREPARED FOODS,2014-04,149931.333846,8,30,0.26666666666666666,2014-04-01,2014,4,163798.515854,131131.67577,149951.81756533333,149960.75126533335,144870.1219515
PREPARED FOODS,2014-05,147016.807927,39,31,1.2580645161290323,2014-05-01,2014,5,149931.333846,142367.145905,153582.219209,150849.15293666668,145257.59378666666
PREPARED FOODS,2014-06,145496.405228,67,30,2.2333333333333334,2014-06-01,2014,6,147016.807927,142008.431049,147481.515667,150078.9178253333,145548.25830158332
PREPARED FOODS,2014-07,151042.76095,273,31,8.806451612903226,2014-07-01,2014,7,145496.405228,141222.711093,147851.99136833334,148901.9044668333,146366.59578966667
PREPARED FOODS,2014-08,147313.44107,157,31,5.064516129032258,2014-08-01,2014,8,151042.76095,142408.42181,147950.86908266667,150766.54414583332,146775.34739466666
PREPARED FOODS,2014-09,151729.928132,227,30,7.566666666666666,2014-09-01,2014,9,147313.44107,136714.758933,150028.71005066668,148755.1128588333,148026.61149458334
PREPARED FOODS,2014-10,160802.076142,272,31,8.774193548387096,2014-10-01,2014,10,151729.928132,133955.487036,153281.81511466668,150566.9032415,150263.82725341668
PREPARED FOODS,2014-11,156105.036057,240,30,8.0,2014-11-01,2014,11,160802.076142,141686.397899,156212.346777,152081.60792983332,151465.38043325001
PREPARED FOODS,2014-12,153037.453056,259,31,8.35483870967742,2014-12-01,2014,12,156105.036057,150117.81589600001,156648.18841833333,153338.44923449997,151708.68352991666
PREPARED FOODS,2015-01,154989.042965,170,31,5.483870967741935,2015-01-01,2015,1,153037.453056,158104.841101,154710.51069266666,153996.16290366667,151449.03368525
PREPARED FOODS,2015-02,141031.645971,212,28,7.571428571428571,2015-02-01,2015,2,154989.042965,136125.602996,149686.04733066665,152949.1970538333,151857.87059983335
PREPARED FOODS,2015-03,160126.780967,141,31,4.548387096774194,2015-03-01,2015,3,141031.645971,163798.515854,152049.15663433334,154348.67252633334,151551.89269258332
PREPARED FOODS,2015-04,154670.12103,143,30,4.766666666666667,2015-04-01,2015,4,160126.780967,149931.333846,151942.84932266668,153326.68000766667,151946.79162458333
PREPARED FOODS,2015-05,157764.039051,169,31,5.451612903225806,2015-05-01,2015,5,154670.12103,147016.807927,157520.31368266666,153603.18050666666,152842.39421825
PREPARED FOODS,2015-06,162337.996924,558,30,18.6,2015-06-01,2015,6,157764.039051,145496.405228,158257.38566833336,155153.27115133335,154245.86019291668
PREPARED FOODS,2015-07,173992.749984,1109,31,35.774193548387096,2015-07-01,2015,7,162337.996924,151042.76095,164698.26198633332,158320.5556545,156158.35927908332
PREPARED FOODS,2015-08,175323.635927,998,31,32.193548387096776,2015-08-01,2015,8,173992.749984,147313.44107,170551.46094499997,164035.88731383334,158492.54218383334
PREPARED FOODS,2015-09,175876.483981,1230,30,41.0,2015-09-01,2015,9,175323.635927,151729.928132,175064.289964,166660.83781616666,160504.75517125
PREPARED FOODS,2015-10,182636.189045,1059,31,34.16129032258065,2015-10-01,2015,10,175876.483981,160802.076142,177945.43631766667,171321.849152,162324.26457983334
PREPARED FOODS,2015-11,177277.299061,1010,30,33.666666666666664,2015-11-01,2015,11,182636.189045,156105.036057,178596.65736233335,174574.0591536667,164088.61983016666
PREPARED FOODS,2015-12,178843.000085,1237,31,39.903225806451616,2015-12-01,2015,12,177277.299061,153037.453056,179585.49606366665,177324.89301383332,166239.08208258334
PREPARED FOODS,2016-01,178495.95,1012,31,32.645161290322584,2016-01-01,2016,1,178843.000085,154989.042965,178205.416382,178075.42634983335,168197.99100216667
PREPARED FOODS,2016-02,166330.143981,1027,29,35.41379310344828,2016-02-01,2016,2,178495.95,141031.645971,174556.36468866668,176576.51102550002,170306.19916966665
